매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
179319.963,2022,골목상권,2110994,개포고등학교,3,0,1,0,0,0,1,0,0,1777,797,494,56,0,58,99,91,42,12,58,433848,99879,62100,62079,63340,62764,62610,61360,59593,18,1,0,0,0,61589,85708,40848,57105,76622,66188,107379,174.9381250399106,21.970498409721426,593.3001439911754,616.2091932019687,294.83758677444587,149.3924898000495,99.48724647367688,1089.5251185053871,0,0,0,0
91267.88889,2022,골목상권,2110974,언주중학교,6,0,1,0,0,0,1,0,0,1513,796,292,60,1,165,175,92,20,23,96,622746,130107,90734,90710,91955,93780,92079,82646,80842,2,0,0,0,0,35150,98700,105120,133782,123973,73342,87830,174.98064388544546,21.979573378085615,593.5212510312379,616.4228277303462,294.92178239062696,149.4368485318959,99.52338329584693,1089.408441561358,0,0,0,0
189818.519,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),7,0,1,0,0,0,1,0,0,4267,1912,1556,109,26,321,363,209,102,38,35,1116066,263664,158918,158282,160641,158190,158607,159192,162239,10,0,0,0,0,137097,227812,118177,200984,185578,166897,216620,174.95791800518336,21.986999885057152,593.5061833943239,616.4089585968188,294.92092397773587,149.4374420257133,99.53681715924874,1089.135582594634,3877,0,1,0
169642.6519,2022,골목상권,2110976,언북초등학교,3,0,1,0,0,0,1,0,0,2022,1080,578,56,0,32,181,105,78,56,76,650175,134830,89417,92721,93929,96290,97444,94327,86049,2,1,0,0,0,55724,62693,116847,152171,133954,83717,100793,174.92403032158367,21.97790736125916,593.475826592752,616.2513414793453,294.7503006501761,149.42605724340254,99.54282162730296,1089.5672784156147,0,0,0,0
134170.9074,2022,골목상권,2110959,신구중학교,3,0,1,0,0,0,1,0,0,361,170,271,2,0,0,0,0,0,0,82,49336,9660,6945,7174,7234,7738,7807,6760,5678,3,0,0,0,0,35959,4997,8474,11727,9971,6008,8160,174.93969493551248,21.98202876041705,593.6003519238518,616.4009702862348,294.7935680193005,149.35147073255715,99.52280627068475,1089.321333466592,0,0,0,0
319726.8111,2022,골목상권,2110967,역삼역 8번,4,0,1,0,0,0,1,0,0,1279,864,377,34,3,199,97,55,24,4,22,643370,138617,96643,97168,98018,101843,100043,75256,74398,3,0,0,0,0,68671,35371,142846,182936,135078,76434,70706,174.98758411144618,21.989456281590293,593.8158002311314,616.6287278121688,294.896745866479,149.3991169410382,99.54574010227115,1089.5573191474953,0,0,0,0
124456.6,2022,골목상권,2110996,대치2동주민센터,3,0,1,0,0,0,1,0,0,1430,682,1959,21,0,2,4,4,23,23,184,828991,159254,117251,116800,116153,120471,120857,121410,116049,8,2,0,0,0,112840,336784,70545,74197,154286,104667,88511,174.97642656667605,21.98738666419318,593.6083718132178,616.5608338542227,294.8938118499018,149.40217316447524,99.5529874133419,1089.9796889612692,18392,0,1,0
72593.9011,2022,골목상권,2110951,신사은행나무공원,3,0,1,0,0,0,0,1,0,979,574,273,16,3,95,36,10,5,5,23,538469,102681,78271,82031,81810,80836,82440,70227,62854,1,0,0,0,0,29000,40602,119402,145079,111578,55293,66513,174.98633008859534,21.995229450919407,593.7829312398239,616.7097643927827,294.92929049998435,149.4213396961417,99.56065077038996,1089.0023984569164,0,0,0,0
118589.9963,2022,골목상권,2110996,대치2동주민센터,3,0,1,0,0,0,0,1,0,1430,682,1959,21,0,2,4,4,23,23,184,810457,153671,116220,115969,114000,113585,114522,121140,115021,8,2,0,0,0,112840,311311,73396,76406,156589,103491,89263,175.01441200932587,22.002662424670305,593.8869307983698,616.8277775131434,294.9978280012235,149.4446446691678,99.56749118789116,1089.3902557053495,19078,0,1,0
135656.4908,2022,골목상권,2110963,역삼월드메르디앙아파트,3,0,1,0,0,0,0,1,0,1684,860,780,45,2,165,141,93,47,11,137,380473,79074,56931,58008,56975,56816,55587,47769,48388,1,0,0,0,1,40391,47558,64645,88445,78724,45605,55496,175.02433122122562,22.010511521086936,594.0616052844492,616.9768183134379,295.03334961543305,149.4638287437936,99.57516053575893,1088.4127217341415,0,0,0,0
